@AAV.100498/ORF/1-2220/2220/+_10025
@AAV.100498/ORF/1-2220/2220/+_10026
@AAV.100498/ORF/1-2220/2220/+_10031
@AAV.100498/ORF/1-2220/2220/+_10056
@AAV.100498/ORF/1-2220/2220/+_10083
@AAV.100498/ORF/1-2220/2220/+_10084
@AAV.100498/ORF/1-2220/2220/+_10088
@AAV.100498/ORF/1-2220/2220/+_10089
@AAV.100498/ORF/1-2220/2220/+_10090
@AAV.100498/ORF/1-2220/2220/+_10091
@AAV.100498/ORF/1-2220/2220/+_10103
@AAV.100498/ORF/1-2220/2220/+_10104
@AAV.100498/ORF/1-2220/2220/+_10106
@AAV.100498/ORF/1-2220/2220/+_10107
@AAV.100498/ORF/1-2220/2220/+_10109
@AAV.100498/ORF/1-2220/2220/+_10142
@AAV.100498/ORF/1-2220/2220/+_10143
@AAV.100498/ORF/1-2220/2220/+_10144
@AAV.100498/ORF/1-2220/2220/+_10145
@AAV.100498/ORF/1-2220/2220/+_10146
@AAV.100498/ORF/1-2220/2220/+_10147
