@AAV.102159/ORF/1-2187/2187/+_10034
@AAV.102159/ORF/1-2187/2187/+_10035
@AAV.102159/ORF/1-2187/2187/+_10036
@AAV.102159/ORF/1-2187/2187/+_10054
@AAV.102159/ORF/1-2187/2187/+_10061
@AAV.102159/ORF/1-2187/2187/+_10062
@AAV.102159/ORF/1-2187/2187/+_10063
@AAV.102159/ORF/1-2187/2187/+_10064
@AAV.102159/ORF/1-2187/2187/+_10101
@AAV.102159/ORF/1-2187/2187/+_10111
@AAV.102159/ORF/1-2187/2187/+_10112
@AAV.102159/ORF/1-2187/2187/+_10113
@AAV.102159/ORF/1-2187/2187/+_10114
@AAV.102159/ORF/1-2187/2187/+_10145
@AAV.102159/ORF/1-2187/2187/+_10146
