@AAV.106536/ORF/1-2220/2220/+_10025
@AAV.106536/ORF/1-2220/2220/+_10026
@AAV.106536/ORF/1-2220/2220/+_10031
@AAV.106536/ORF/1-2220/2220/+_10056
@AAV.106536/ORF/1-2220/2220/+_10064
@AAV.106536/ORF/1-2220/2220/+_10081
@AAV.106536/ORF/1-2220/2220/+_10082
@AAV.106536/ORF/1-2220/2220/+_10083
@AAV.106536/ORF/1-2220/2220/+_10084
@AAV.106536/ORF/1-2220/2220/+_10085
@AAV.106536/ORF/1-2220/2220/+_10096
@AAV.106536/ORF/1-2220/2220/+_10097
@AAV.106536/ORF/1-2220/2220/+_10100
@AAV.106536/ORF/1-2220/2220/+_10101
@AAV.106536/ORF/1-2220/2220/+_10127
@AAV.106536/ORF/1-2220/2220/+_10128
@AAV.106536/ORF/1-2220/2220/+_10142
@AAV.106536/ORF/1-2220/2220/+_10143
@AAV.106536/ORF/1-2220/2220/+_10144
@AAV.106536/ORF/1-2220/2220/+_10145
@AAV.106536/ORF/1-2220/2220/+_10146
@AAV.106536/ORF/1-2220/2220/+_10147
