@AAV.101560/ORF/1-2214/2214/+_10026
@AAV.101560/ORF/1-2214/2214/+_10056
@AAV.101560/ORF/1-2214/2214/+_10095
@AAV.101560/ORF/1-2214/2214/+_10096
@AAV.101560/ORF/1-2214/2214/+_10099
@AAV.101560/ORF/1-2214/2214/+_10126
@AAV.101560/ORF/1-2214/2214/+_10147
