@AAV.100075/ORF/1-2223/2223/+_10026
@AAV.100075/ORF/1-2223/2223/+_10056
@AAV.100075/ORF/1-2223/2223/+_10069
@AAV.100075/ORF/1-2223/2223/+_10070
@AAV.100075/ORF/1-2223/2223/+_10071
@AAV.100075/ORF/1-2223/2223/+_10072
@AAV.100075/ORF/1-2223/2223/+_10076
@AAV.100075/ORF/1-2223/2223/+_10077
@AAV.100075/ORF/1-2223/2223/+_10078
@AAV.100075/ORF/1-2223/2223/+_10079
@AAV.100075/ORF/1-2223/2223/+_10089
@AAV.100075/ORF/1-2223/2223/+_10090
@AAV.100075/ORF/1-2223/2223/+_10121
@AAV.100075/ORF/1-2223/2223/+_10147
@AAV.100075/ORF/1-2223/2223/+_10148
