@AAV.100771/ORF/1-2211/2211/+_10026
@AAV.100771/ORF/1-2211/2211/+_10042
@AAV.100771/ORF/1-2211/2211/+_10070
@AAV.100771/ORF/1-2211/2211/+_10071
@AAV.100771/ORF/1-2211/2211/+_10086
@AAV.100771/ORF/1-2211/2211/+_10101
@AAV.100771/ORF/1-2211/2211/+_10104
@AAV.100771/ORF/1-2211/2211/+_10105
@AAV.100771/ORF/1-2211/2211/+_10106
@AAV.100771/ORF/1-2211/2211/+_10107
@AAV.100771/ORF/1-2211/2211/+_10108
@AAV.100771/ORF/1-2211/2211/+_10113
@AAV.100771/ORF/1-2211/2211/+_10126
@AAV.100771/ORF/1-2211/2211/+_10146
@AAV.100771/ORF/1-2211/2211/+_10147
