@AAV.100223/ORF/1-2211/2211/+_10025
@AAV.100223/ORF/1-2211/2211/+_10026
@AAV.100223/ORF/1-2211/2211/+_10076
@AAV.100223/ORF/1-2211/2211/+_10077
@AAV.100223/ORF/1-2211/2211/+_10108
@AAV.100223/ORF/1-2211/2211/+_10109
@AAV.100223/ORF/1-2211/2211/+_10110
@AAV.100223/ORF/1-2211/2211/+_10111
@AAV.100223/ORF/1-2211/2211/+_10112
@AAV.100223/ORF/1-2211/2211/+_10113
@AAV.100223/ORF/1-2211/2211/+_10114
@AAV.100223/ORF/1-2211/2211/+_10126
@AAV.100223/ORF/1-2211/2211/+_10143
@AAV.100223/ORF/1-2211/2211/+_10144
@AAV.100223/ORF/1-2211/2211/+_10147
