@AAV.101388/ORF/1-2214/2214/+_10023
@AAV.101388/ORF/1-2214/2214/+_10024
@AAV.101388/ORF/1-2214/2214/+_10025
@AAV.101388/ORF/1-2214/2214/+_10042
@AAV.101388/ORF/1-2214/2214/+_10056
@AAV.101388/ORF/1-2214/2214/+_10063
@AAV.101388/ORF/1-2214/2214/+_10064
@AAV.101388/ORF/1-2214/2214/+_10065
@AAV.101388/ORF/1-2214/2214/+_10066
@AAV.101388/ORF/1-2214/2214/+_10083
@AAV.101388/ORF/1-2214/2214/+_10084
@AAV.101388/ORF/1-2214/2214/+_10101
@AAV.101388/ORF/1-2214/2214/+_10102
@AAV.101388/ORF/1-2214/2214/+_10105
@AAV.101388/ORF/1-2214/2214/+_10113
@AAV.101388/ORF/1-2214/2214/+_10114
@AAV.101388/ORF/1-2214/2214/+_10140
