@AAV.105457/ORF/1-2217/2217/+_10026
@AAV.105457/ORF/1-2217/2217/+_10043
@AAV.105457/ORF/1-2217/2217/+_10056
@AAV.105457/ORF/1-2217/2217/+_10096
@AAV.105457/ORF/1-2217/2217/+_10102
@AAV.105457/ORF/1-2217/2217/+_10103
@AAV.105457/ORF/1-2217/2217/+_10106
@AAV.105457/ORF/1-2217/2217/+_10147
@AAV.105457/ORF/1-2217/2217/+_10148
