@AAV.100304/ORF/1-2214/2214/+_10026
@AAV.100304/ORF/1-2214/2214/+_10042
@AAV.100304/ORF/1-2214/2214/+_10064
@AAV.100304/ORF/1-2214/2214/+_10086
@AAV.100304/ORF/1-2214/2214/+_10087
@AAV.100304/ORF/1-2214/2214/+_10088
@AAV.100304/ORF/1-2214/2214/+_10089
@AAV.100304/ORF/1-2214/2214/+_10090
@AAV.100304/ORF/1-2214/2214/+_10091
@AAV.100304/ORF/1-2214/2214/+_10100
@AAV.100304/ORF/1-2214/2214/+_10101
@AAV.100304/ORF/1-2214/2214/+_10102
@AAV.100304/ORF/1-2214/2214/+_10103
@AAV.100304/ORF/1-2214/2214/+_10111
@AAV.100304/ORF/1-2214/2214/+_10147
