@AAV.100292/ORF/1-2184/2184/+_10054
@AAV.100292/ORF/1-2184/2184/+_10084
@AAV.100292/ORF/1-2184/2184/+_10125
@AAV.100292/ORF/1-2184/2184/+_10144
@AAV.100292/ORF/1-2184/2184/+_10145
