@AAV.101447/ORF/1-2214/2214/+_10025
@AAV.101447/ORF/1-2214/2214/+_10026
@AAV.101447/ORF/1-2214/2214/+_10042
@AAV.101447/ORF/1-2214/2214/+_10056
@AAV.101447/ORF/1-2214/2214/+_10072
@AAV.101447/ORF/1-2214/2214/+_10080
@AAV.101447/ORF/1-2214/2214/+_10086
@AAV.101447/ORF/1-2214/2214/+_10101
@AAV.101447/ORF/1-2214/2214/+_10102
@AAV.101447/ORF/1-2214/2214/+_10103
@AAV.101447/ORF/1-2214/2214/+_10105
@AAV.101447/ORF/1-2214/2214/+_10147
