@AAV.102873/ORF/1-2220/2220/+_10017
@AAV.102873/ORF/1-2220/2220/+_10025
@AAV.102873/ORF/1-2220/2220/+_10026
@AAV.102873/ORF/1-2220/2220/+_10031
@AAV.102873/ORF/1-2220/2220/+_10056
@AAV.102873/ORF/1-2220/2220/+_10077
@AAV.102873/ORF/1-2220/2220/+_10078
@AAV.102873/ORF/1-2220/2220/+_10106
@AAV.102873/ORF/1-2220/2220/+_10107
@AAV.102873/ORF/1-2220/2220/+_10108
@AAV.102873/ORF/1-2220/2220/+_10109
@AAV.102873/ORF/1-2220/2220/+_10110
@AAV.102873/ORF/1-2220/2220/+_10147
@AAV.102873/ORF/1-2220/2220/+_10148
