@AAV.101197/ORF/1-2217/2217/+_10026
@AAV.101197/ORF/1-2217/2217/+_10042
@AAV.101197/ORF/1-2217/2217/+_10056
@AAV.101197/ORF/1-2217/2217/+_10071
@AAV.101197/ORF/1-2217/2217/+_10072
@AAV.101197/ORF/1-2217/2217/+_10073
@AAV.101197/ORF/1-2217/2217/+_10106
@AAV.101197/ORF/1-2217/2217/+_10107
@AAV.101197/ORF/1-2217/2217/+_10108
@AAV.101197/ORF/1-2217/2217/+_10109
@AAV.101197/ORF/1-2217/2217/+_10110
@AAV.101197/ORF/1-2217/2217/+_10111
@AAV.101197/ORF/1-2217/2217/+_10142
@AAV.101197/ORF/1-2217/2217/+_10143
@AAV.101197/ORF/1-2217/2217/+_10144
@AAV.101197/ORF/1-2217/2217/+_10145
@AAV.101197/ORF/1-2217/2217/+_10146
@AAV.101197/ORF/1-2217/2217/+_10147
@AAV.101197/ORF/1-2217/2217/+_10148
