@AAV.103501/ORF/1-2220/2220/+_10025
@AAV.103501/ORF/1-2220/2220/+_10026
@AAV.103501/ORF/1-2220/2220/+_10042
@AAV.103501/ORF/1-2220/2220/+_10049
@AAV.103501/ORF/1-2220/2220/+_10056
@AAV.103501/ORF/1-2220/2220/+_10065
@AAV.103501/ORF/1-2220/2220/+_10087
@AAV.103501/ORF/1-2220/2220/+_10088
@AAV.103501/ORF/1-2220/2220/+_10089
@AAV.103501/ORF/1-2220/2220/+_10090
@AAV.103501/ORF/1-2220/2220/+_10091
@AAV.103501/ORF/1-2220/2220/+_10100
@AAV.103501/ORF/1-2220/2220/+_10101
@AAV.103501/ORF/1-2220/2220/+_10102
@AAV.103501/ORF/1-2220/2220/+_10103
@AAV.103501/ORF/1-2220/2220/+_10146
@AAV.103501/ORF/1-2220/2220/+_10147
@AAV.103501/ORF/1-2220/2220/+_10148
