@AAV.101312/ORF/1-2217/2217/+_10017
@AAV.101312/ORF/1-2217/2217/+_10025
@AAV.101312/ORF/1-2217/2217/+_10026
@AAV.101312/ORF/1-2217/2217/+_10076
@AAV.101312/ORF/1-2217/2217/+_10077
@AAV.101312/ORF/1-2217/2217/+_10086
@AAV.101312/ORF/1-2217/2217/+_10103
@AAV.101312/ORF/1-2217/2217/+_10104
@AAV.101312/ORF/1-2217/2217/+_10106
@AAV.101312/ORF/1-2217/2217/+_10107
@AAV.101312/ORF/1-2217/2217/+_10108
@AAV.101312/ORF/1-2217/2217/+_10109
@AAV.101312/ORF/1-2217/2217/+_10146
@AAV.101312/ORF/1-2217/2217/+_10147
