@AAV.102459/ORF/1-2211/2211/+_10023
@AAV.102459/ORF/1-2211/2211/+_10024
@AAV.102459/ORF/1-2211/2211/+_10025
@AAV.102459/ORF/1-2211/2211/+_10056
@AAV.102459/ORF/1-2211/2211/+_10096
@AAV.102459/ORF/1-2211/2211/+_10113
@AAV.102459/ORF/1-2211/2211/+_10114
@AAV.102459/ORF/1-2211/2211/+_10115
@AAV.102459/ORF/1-2211/2211/+_10116
@AAV.102459/ORF/1-2211/2211/+_10146
@AAV.102459/ORF/1-2211/2211/+_10147
