@AAV.102090/ORF/1-2220/2220/+_10026
@AAV.102090/ORF/1-2220/2220/+_10037
@AAV.102090/ORF/1-2220/2220/+_10063
@AAV.102090/ORF/1-2220/2220/+_10064
@AAV.102090/ORF/1-2220/2220/+_10103
@AAV.102090/ORF/1-2220/2220/+_10104
@AAV.102090/ORF/1-2220/2220/+_10106
@AAV.102090/ORF/1-2220/2220/+_10107
@AAV.102090/ORF/1-2220/2220/+_10108
@AAV.102090/ORF/1-2220/2220/+_10109
@AAV.102090/ORF/1-2220/2220/+_10141
@AAV.102090/ORF/1-2220/2220/+_10142
@AAV.102090/ORF/1-2220/2220/+_10147
@AAV.102090/ORF/1-2220/2220/+_10148
