@AAV.100543/ORF/1-2214/2214/+_10025
@AAV.100543/ORF/1-2214/2214/+_10026
@AAV.100543/ORF/1-2214/2214/+_10042
@AAV.100543/ORF/1-2214/2214/+_10049
@AAV.100543/ORF/1-2214/2214/+_10056
@AAV.100543/ORF/1-2214/2214/+_10089
@AAV.100543/ORF/1-2214/2214/+_10090
@AAV.100543/ORF/1-2214/2214/+_10091
@AAV.100543/ORF/1-2214/2214/+_10095
@AAV.100543/ORF/1-2214/2214/+_10096
@AAV.100543/ORF/1-2214/2214/+_10111
@AAV.100543/ORF/1-2214/2214/+_10126
@AAV.100543/ORF/1-2214/2214/+_10127
@AAV.100543/ORF/1-2214/2214/+_10128
@AAV.100543/ORF/1-2214/2214/+_10146
@AAV.100543/ORF/1-2214/2214/+_10147
