@AAV.100333/ORF/1-2217/2217/+_10025
@AAV.100333/ORF/1-2217/2217/+_10026
@AAV.100333/ORF/1-2217/2217/+_10056
@AAV.100333/ORF/1-2217/2217/+_10127
@AAV.100333/ORF/1-2217/2217/+_10128
@AAV.100333/ORF/1-2217/2217/+_10100
@AAV.100333/ORF/1-2217/2217/+_10101
@AAV.100333/ORF/1-2217/2217/+_10102
@AAV.100333/ORF/1-2217/2217/+_10103
@AAV.100333/ORF/1-2217/2217/+_10106
@AAV.100333/ORF/1-2217/2217/+_10141
@AAV.100333/ORF/1-2217/2217/+_10147
@AAV.100333/ORF/1-2217/2217/+_10148
